,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
465,Caio Paulista Fluminense,23, AM(LR),,3(19),577,0.4,0.3,0.5,-,0.1,0.5,-,-,6.4
466,Danilo Fernandes Internacional,33, GK,,2,91,-,-,-,-,1.5,-,-,-,6.4
467,Isaque Gremio,24, AM(C),FW,11(13),1073,0.6,-,0.5,-,0.2,0.5,-,-,6.39
468,Heron Goias,21, D(C),,18(6),1725,1.3,0.6,1,0.5,2,0.2,0.5,-,6.39
469,Gabriel Coritiba,31, AM(CLR),,5(3),458,1,0.6,0.6,-,0.5,1.5,0.1,-,6.39
470,Yago Rocha Goias,27, D(R),,1(1),58,1,-,-,-,0.5,1.5,-,-,6.39
471,Yuri César Fortaleza,21, Forward,,8(20),1148,0.6,0.2,0.8,-,-,0.5,-,-,6.39
472,Marquinhos Atletico MG,22, AM(L),,3(8),436,0.5,0.3,1.1,-,0.2,0.8,-,-,6.39
473,Bruno Tubarão Red Bull Bragantino,26, AM(L),,8(15),739,0.5,0.8,0.5,-,-,0.6,0.2,-,6.39
474,César Pinares Gremio,30, AM(C),,4(8),452,0.2,0.2,0.8,0.1,0.1,0.7,0.1,-,6.39
475,Marlon Fortaleza,31, M(CR),,7(9),617,1.4,0.4,1.5,-,0.4,0.8,0.1,-,6.39
476,Everaldo Corinthians,27, AM(CL),,4(9),483,0.6,0.2,0.8,-,-,0.6,-,-,6.39
477,Willian Maranhão Atletico GO,25, DMC,,18(4),1445,1.1,1.4,1.5,-,1.1,0.4,0.4,-,6.39
478,Raul Prata Sport Recife,34, D(LR),,7(5),641,0.5,0.9,0.6,0.1,2.3,0.8,0.1,-,6.39
479,Jailson Palmeiras,40, GK,,6,540,-,0.2,-,-,0.5,-,-,-,6.39
480,Mailson Sport Recife,25, GK,,7,630,-,0.1,0.1,-,0.7,-,-,-,6.38
481,Gabriel Costa Atletico MG,26, D(C),,6(3),502,0.6,0.9,0.9,0.7,1.4,0.3,0.3,-,6.38
482,Mateus Gonçalves Ceara,27, AM(LR),,6(8),587,0.6,0.3,0.4,-,0.1,1.4,-,-,6.38
483,Alesson Bahia,22, Forward,,3(13),362,1.3,0.1,0.7,-,-,0.7,-,-,6.38
484,Abel Hernández Internacional,31, FW,,10(13),920,0.4,0.2,0.6,-,0.3,0.1,-,-,6.38
485,Rafinha Flamengo,36, D(CLR),M(R),1(1),135,1.5,-,1.5,-,1.5,-,-,-,6.38
486,Rodrigo Muniz Coritiba,20, FW,,3(3),237,0.2,-,0.8,-,0.2,0.5,0.2,-,6.38
487,Danilo Palmeiras,20, DMC,,8(10),905,0.8,0.7,1.1,-,0.6,1.1,0.1,-,6.38
488,Marcos Júnior Vasco da Gama,26, M(C),,12(9),1048,1,1,0.7,-,0.7,0.8,0.1,-,6.38
489,Luis Phelipe Red Bull Bragantino,20, Midfielder,,0(11),148,0.7,-,0.5,-,-,0.3,0.1,-,6.38
490,Matheus Bueno Coritiba,23, M(C),,16(11),1321,1.0,0.8,0.8,-,0.4,0.3,-,-,6.38
491,Igor Jesus Coritiba,20, Forward,,5(5),505,0.8,0.2,1.3,0.2,0.8,0.2,-,-,6.38
492,Matheus Jesus Red Bull Bragantino,24, M(C),,8(4),708,0.7,0.5,1.2,0.1,0.2,1,0.2,-,6.37
493,Rodrigo Néstor Sao Paulo,21, DMC,,1(5),160,1.0,0.3,0.5,-,0.2,0.5,0.2,-,6.36
494,Otavio Flamengo,19, Defender,,1,90,2.0,1.0,2.0,-,6.0,-,-,-,6.36
495,Thiago Bahia,21, AM(L),,7(2),517,0.6,0.8,0.7,-,0.3,0.9,-,-,6.36
496,Cícero Botafogo RJ,37, M(CLR),,1(6),215,0.6,0.1,0.1,-,0.9,0.1,-,-,6.36
497,Fessin Bahia,22, AM(R),,9(10),823,0.6,0.3,0.5,-,0.1,0.3,-,-,6.35
498,Pepê Flamengo,23, M(C),,0(11),94,0.8,0.3,0.5,-,0.1,0.4,-,-,6.35
499,Pablo Sao Paulo,29, AM(CLR),FW,15(16),1436,0.4,0.3,1.4,-,0.4,0.3,0.1,-,6.35
500,Joao Marcos Goias,21, Forward,,0(4),58,0.3,0.3,0.8,-,-,-,-,-,6.35
501,Gabriel Lacerda Ceara,22, D(C),,7(2),649,0.7,0.4,0.4,0.1,2.8,0.3,0.4,-,6.35
502,Carlos Sánchez Santos FC,36, M(CR),,10(2),767,1,0.3,0.9,-,0.1,0.8,-,-,6.35
503,Pedro Henrique Internacional,20, D(C),,1,68,-,1.0,2.0,-,-,1,1,-,6.35
504,Ricardinho Ceara,35, M(C),,5(5),407,1,0.6,0.5,-,0.2,0.9,0.1,-,6.35
505,Taylon Carvalho Goias,21, Defender,,4(5),427,1.3,0.6,1.8,0.1,1,0.4,-,-,6.35
506,João Pedro Bahia,25, D(R),M(C),3(2),259,0.2,1.2,0.6,0.2,0.6,0.2,0.2,-,6.35
507,Peglow Internacional,19, Forward,,3(13),326,0.4,0.1,0.8,-,0.2,0.3,-,-,6.35
508,Camacho Corinthians,31, DMC,,4(16),561,1.2,0.5,1.2,0.1,0.5,0.3,0.2,-,6.35
509,Ygor Catatau Vasco da Gama,26, Forward,,4(9),376,0.4,0.4,0.5,-,0.4,0.2,-,-,6.35
510,Werley Vasco da Gama,33, D(C),,7(1),612,0.3,0.9,1.1,0.8,1.9,-,0.9,-,6.35
511,Ricardinho Sport Recife,32, M(CR),,20(6),1649,1.5,0.4,0.8,-,0.3,0.9,0.2,-,6.35
512,Rick Ceara,22, AM(R),,1(7),181,1.0,0.4,0.8,-,-,0.8,0.1,-,6.34
513,Yuri Fluminense,27, D(C),DMC,13(3),1032,1.1,1.4,1.8,-,0.8,1.4,0.1,-,6.34
