,name,age,position1,position2,Apps,Mins,Assists,KeyP,AvgP,PS%,Crosses,LongB,ThrB,Rating
496,Cícero Botafogo RJ,37, M(CLR),,1(6),215,1,0.3,21.0,89.8,0.1,1.4,-,6.36
497,Fessin Bahia,22, AM(R),,9(10),823,-,0.5,10.2,80.4,0.2,0.1,-,6.35
498,Pepê Flamengo,23, M(C),,0(11),94,-,0.5,7.4,90.1,0.2,0.1,-,6.35
499,Pablo Sao Paulo,29, AM(CLR),FW,15(16),1436,2,0.4,11.1,83.4,0.1,0.3,-,6.35
500,Joao Marcos Goias,21, Forward,,0(4),58,-,-,4.5,55.6,-,-,-,6.35
501,Gabriel Lacerda Ceara,22, D(C),,7(2),649,1,0.1,28.8,78.0,-,3.7,-,6.35
502,Carlos Sánchez Santos FC,36, M(CR),,10(2),767,1,1.5,21.8,72.1,0.9,1.4,-,6.35
503,Pedro Henrique Internacional,20, D(C),,1,68,-,1,74.0,89.2,-,2,-,6.35
504,Ricardinho Ceara,35, M(C),,5(5),407,-,0.5,23.7,81.0,0.2,2.3,-,6.35
505,Taylon Carvalho Goias,21, Defender,,4(5),427,-,0.3,16.3,81.6,0.4,0.6,-,6.35
506,João Pedro Bahia,25, D(R),M(C),3(2),259,-,0.2,18.2,78.0,0.2,1,-,6.35
507,Peglow Internacional,19, Forward,,3(13),326,3,0.7,7.2,80.9,0.3,0.6,0.1,6.35
508,Camacho Corinthians,31, DMC,,4(16),561,2,0.3,20.3,86.9,-,1.8,-,6.35
509,Ygor Catatau Vasco da Gama,26, Forward,,4(9),376,1,0.2,7.2,71.0,0.2,0.1,-,6.35
510,Werley Vasco da Gama,33, D(C),,7(1),612,-,-,48.4,85.3,-,3.0,-,6.35
511,Ricardinho Sport Recife,32, M(CR),,20(6),1649,-,0.1,23.2,85.1,-,0.8,-,6.35
512,Rick Ceara,22, AM(R),,1(7),181,-,0.3,7.9,65.1,-,0.1,-,6.34
513,Yuri Fluminense,27, D(C),DMC,13(3),1032,-,0.4,39.3,87.1,-,1.7,-,6.34
514,Henrique Lordelo Goias,21, M(C),,7(6),755,-,0.2,23.4,85.9,-,1.1,-,6.34
515,Thuler Flamengo,22, D(C),,2(2),213,-,-,39.3,89.2,-,0.8,-,6.34
516,Ignacio Jara Goias,24, Midfielder,,1(5),127,-,0.2,5.5,78.8,0.3,0.3,-,6.34
517,Eber Bessa Botafogo RJ,29, M(CLR),,1(6),184,-,1,8.6,75.0,1.1,0.9,-,6.33
518,Elias Bahia,36, M(CR),,9(2),824,-,0.5,35.3,84.8,-,1.1,-,6.33
519,Danilo Atletico GO,20, Defender,,0(1),19,-,-,5.0,80.0,-,1.0,-,6.33
520,Marquinhos Gabriel Athletico Paranaense,31, AM(CLR),,3(1),225,-,0.3,25.3,87.1,0.8,0.5,-,6.33
521,Ramires Palmeiras,34, M(CR),,4(12),549,-,0.1,18.6,81.5,-,0.6,-,6.33
522,Rhuan Botafogo RJ,21, AM(L),,11(12),975,1,0.5,8.4,80.9,0.2,0.3,-,6.33
523,Arnaldo Atletico GO,29, D(R),,3(14),434,-,0.5,9.9,78.7,0.4,0.4,-,6.33
524,Sandry Santos FC,19, DMC,,12(6),1105,-,0.8,38.5,87.7,0.2,3.3,0.1,6.32
525,Felippe Cardoso Fluminense,23, FW,,3(17),573,-,0.2,5.9,72.0,0.1,0.2,-,6.32
526,Bento Athletico Paranaense,22, GK,,1,90,-,-,35.0,71.4,-,6.0,-,6.32
527,Giovanni Coritiba,27, Midfielder,,0(2),52,-,-,20.5,73.2,0.5,2.5,-,6.32
528,Rodolfo Coritiba,27, D(C),,13(2),1011,-,0.1,43.0,84.8,-,3.5,-,6.32
529,Lincoln Flamengo,20, FW,,2(12),274,1,0.4,6.4,74.2,-,0.2,-,6.32
530,Matheus Nascimento Botafogo RJ,17, Forward,,6(5),554,1,0.8,8.8,69.1,0.1,0.1,-,6.32
531,Jean Mota Santos FC,28, D(L),M(CLR),14(15),1116,1,0.5,15.4,81.2,0.5,1.2,-,6.32
532,João Victor Athletico Paranaense,0, Midfielder,,1(2),119,-,0.7,19.7,86.4,-,0.3,-,6.32
533,Roni Corinthians,22, M(C),,7(2),517,-,0.6,19.2,76.9,-,0.4,-,6.31
534,Thaciano Gremio,26, M(C),,7(18),899,-,0.3,12.5,81.5,-,0.5,-,6.31
535,Liziero Sao Paulo,23, DMC,,5(1),397,-,0.3,47.2,85.9,-,1.8,-,6.31
536,Lucas Esteves Palmeiras,21, M(L),,7(3),606,-,0.4,19.2,75.0,0.3,0.6,-,6.31
537,Cayo Tenorio Vasco da Gama,22, Defender,,4(12),605,1,0.4,15.3,84.1,0.4,0.5,-,6.31
538,Gabriel Pec Vasco da Gama,20, Midfielder,,3(13),470,-,0.1,7.4,75.6,-,0.1,0.1,6.31
539,Daniel Goias,22, Defender,,3(15),564,1,0.3,18.2,84.5,0.2,1.4,-,6.31
540,Marcos Guilherme Internacional,26, AM(CLR),FW,16(11),1267,1,0.7,16.2,87.0,0.3,0.6,-,6.31
541,Wellington Athletico Paranaense,30, DMC,,17(3),1426,-,0.3,42.6,87.4,0.1,5.1,-,6.31
542,Danilo Gomes Atletico GO,22, AM(LR),,4(9),481,-,0.1,6.2,73.8,-,0.2,-,6.31
543,Patrick Gremio,22, AM(C),,0(2),19,-,-,6.0,83.3,-,0.5,-,6.31
544,Mike Goias,28, AM(R),FW,2(5),271,-,0.4,8.7,88.5,0.1,0.3,-,6.3
545,Klaus Ceara,27, D(C),,8(4),735,-,0.1,27.7,87.3,-,1.6,0.1,6.3
546,Rogério Sport Recife,30, AM(LR),FW,0(7),179,1,0.3,7.1,66.0,-,0.6,-,6.3
547,Warley Botafogo RJ,22, AM(R),,8(8),667,1,0.4,12.2,86.2,0.3,0.3,0.1,6.3
548,Jonathan Gómez Sport Recife,31, AM(CR),,12(12),985,-,0.5,19.3,87.0,0.3,0.9,-,6.3
549,Ewerthon Sport Recife,21, D(R),,4(7),448,-,0.3,10.7,63.6,0.1,0.1,-,6.3
550,Daniel Internacional,27, GK,,0(1),2,-,-,4.0,50.0,-,1,-,6.3
551,Felipe Vizeu Ceara,24, FW,,3(8),325,-,0.4,8.5,88.2,-,0.3,-,6.3
552,Hyuri Atletico GO,30, AM(LR),FW,8(8),726,-,0.3,7.4,73.7,-,0.3,-,6.3
553,Nathan Ribeiro Coritiba,31, D(C),,7,586,-,-,41.6,90.0,-,1.4,-,6.3
554,Ribamar Vasco da Gama,24, FW,,4(11),464,-,0.2,4.9,71.6,-,-,-,6.3
555,Andrés D'Alessandro Internacional,40, AM(CR),,4(16),531,-,0.8,20.2,85.1,0.5,2.3,0.1,6.3
556,Gustavo Mantuan Corinthians,20, Midfielder,,3(4),280,-,0.9,10.3,75.0,0.3,0.3,-,6.29
557,Ronaldo Henrique Sport Recife,27, DMC,,14(7),1003,-,0.3,25.8,85.1,-,1.5,-,6.29
558,Fábio Santos Atletico MG,36, D(L),,1(4),73,-,0.4,13.6,91.2,0.2,0.2,-,6.29
559,Leandrinho Red Bull Bragantino,23, AM(L),,4(8),263,-,0.3,7.0,83.3,0.2,0.2,-,6.29
560,Ricardo Oliveira Coritiba,41, FW,,10(8),966,1,0.2,7.9,76.1,-,-,-,6.29
561,Fernandão Bahia,34, FW,,0(1),25,-,1.0,5.0,80.0,-,-,-,6.29
562,Gabriel Pereira Corinthians,20, AM(R),,0(10),218,1,0.2,7.9,74.7,0.1,0.2,-,6.29
563,Diego Loureiro Botafogo RJ,23, GK,,7,630,-,0.1,17.4,71.3,-,1.9,-,6.29
564,Calebe Atletico MG,21, Midfielder,,4(7),390,-,0.5,16.3,87.7,0.2,0.4,0.1,6.29
565,Bruno César Vasco da Gama,33, D(L),M(CLR),2(5),238,-,0.9,15.3,84.1,0.6,0.4,-,6.29
566,Douglas Baggio Goias,26, AM(CL),,11(14),1076,1,0.1,11.8,75.3,-,0.2,-,6.28
567,Ivonei Rabelo Santos FC,19, Midfielder,,3(10),298,-,0.2,12.7,88.5,0.2,0.9,-,6.28
568,Gilberto Júnior Goias,33, DMC,,5(2),316,-,0.3,24.3,90.6,-,1.3,-,6.28
569,Alexander Lecaros Botafogo RJ,22, Forward,,1(10),265,-,0.3,10.0,82.7,0.3,0.1,0.1,6.28
570,Guilherme Nunes Santos FC,23, Midfielder,,2(2),206,-,0.3,32.8,85.5,0.3,1.3,-,6.28
571,Kawan Athletico Paranaense,19, Midfielder,,0(1),32,-,-,13.0,92.3,-,-,-,6.28
572,Marcio Silva Coritiba,20, Defender,,1,90,-,-,35.0,88.6,-,2,-,6.28
573,Bueno Atletico MG,26, Defender,,3(6),344,-,0.1,29.3,88.3,-,2.6,-,6.28
574,Anderson Bahia,37, GK,,5(3),523,1,0.1,15.4,54.5,-,1.9,-,6.28
575,Ramires Red Bull Bragantino,21, M(CR),,4(9),435,-,0.6,14.8,88.6,-,0.4,-,6.28
576,Jádson Athletico Paranaense,38, AM(CLR),,4(5),386,-,0.7,23.8,86.4,0.4,1.1,0.1,6.28
577,Marllon Corinthians,29, D(C),,7(4),597,-,0.1,16.7,74.5,-,0.5,-,6.28
578,Yan Sasse Coritiba,24, AM(CLR),,6(12),600,-,0.3,10.7,76.0,0.2,0.1,-,6.28
579,Wescley Ceara,30, AM(CR),,2(18),374,3,0.6,8.4,78.0,0.2,0.4,-,6.28
580,John Santos FC,25, GK,,9,810,-,-,24.9,71.0,-,2.9,-,6.27
581,Ezequiel Cerutti Coritiba,29, AM(CLR),FW,3(4),309,-,0.6,13.1,77.2,0.4,0.6,-,6.27
582,Weverson Red Bull Bragantino,21, D(L),,7(8),611,-,0.3,15.1,73.1,0.3,0.9,-,6.27
583,Henrique Vermudt Coritiba,22, D(C),,5(3),495,-,0.1,35.4,79.9,-,1,-,6.27
584,Jajá Athletico Paranaense,20, Forward,,0(1),18,-,-,7.0,28.6,1,-,-,6.27
585,Luan Patrick Athletico Paranaense,19, Defender,,0(1),20,-,1,14.0,85.7,-,1,-,6.27
586,Lucão Vasco da Gama,20, Goalkeeper,,2,180,-,-,23.0,45.7,-,3.5,-,6.27
587,Vítor Jacaré Ceara,22, Forward,,0(10),254,-,0.5,6.5,67.7,0.1,0.1,0.1,6.27
588,Lucas Halter Athletico Paranaense,21, D(C),,6(3),603,1,0.4,61.4,89.2,-,2.8,-,6.27
589,Matías Zaracho Atletico MG,23, M(CR),,8(5),516,-,0.5,11.5,82.6,-,0.5,-,6.27
590,Ângelo Gabriel Santos FC,16, Forward,,1(8),155,-,0.1,6.0,79.6,0.1,-,-,6.27
591,Juan Quintero Fortaleza,26, D(C),,14(1),1029,-,0.1,40.1,93.4,-,1.5,-,6.26
592,Zeca Bahia,27, D(LR),,4(7),454,-,0.6,23.9,88.2,0.5,0.9,0.1,6.26
593,Ramon Flamengo,20, D(L),,1(3),100,-,0.3,10.5,81.0,-,1,-,6.26
594,Jonathan Cafú Corinthians,30, AM(R),FW,1(2),103,-,0.3,8.3,84.0,-,0.7,-,6.26
595,Brayan Lucumí Coritiba,27, Midfielder,,0(4),81,-,0.5,9.0,80.6,0.5,-,-,6.26
596,Davi Araujo Botafogo RJ,22, Forward,,1(12),318,-,0.2,8.6,74.1,0.1,0.2,-,6.25
597,Salomon Kalou Botafogo RJ,36, AM(CLR),FW,10(10),970,-,0.7,14.3,76.8,0.1,0.2,0.1,6.25
598,Jonas Toró Sao Paulo,22, AM(LR),,1(12),195,1,0.1,6.5,76.5,0.1,0.2,-,6.25
599,Ruan Oliveira Corinthians,21, Midfielder,,1(3),107,-,0.3,9.5,78.9,0.3,-,-,6.25
600,Zé Ivaldo Athletico Paranaense,24, D(C),,2,180,-,1,53.5,85.0,-,2,-,6.25
601,Vanderlan Palmeiras,19, Defender,,1(1),122,-,-,36.5,84.9,-,1.5,-,6.24
602,Rafael Sóbis Ceara,36, AM(CLR),FW,6(8),506,-,0.5,10.9,86.2,0.3,0.6,-,6.24
603,Pedrinho Athletico Paranaense,22, AM(CL),,3(6),349,-,0.4,10.4,80.9,-,0.3,-,6.24
604,Lucão do Break Goias,30, Forward,,0(1),8,-,-,2.0,100.0,-,-,-,6.24
605,William Oliveira Ceara,29, DMC,,5(6),437,-,0.1,9.3,84.3,-,0.4,-,6.24
606,Edson Bahia,23, DMC,,7(5),502,-,0.2,18.1,81.6,-,1.1,-,6.24
607,Marcinho Goias,26, M(LR),,1,70,-,2,33.0,63.6,-,1,-,6.23
608,Martín Sarrafiore Internacional,24, AM(R),,1(1),142,-,0.5,12.5,60.0,-,-,-,6.23
609,Ramon Bahia,24, DMC,,6(7),490,-,0.5,21.2,88.4,0.2,1.1,-,6.23
610,Kelvyn Ceara,22, Defender,,2(14),332,-,0.1,9.8,80.1,0.1,0.3,-,6.23
611,Luiz Otávio Botafogo RJ,24, Midfielder,,4(15),565,-,0.2,17.3,89.7,0.1,1.4,-,6.22
612,Gustavo Torres Vasco da Gama,25, Forward,,4(5),445,1,0.2,9.7,78.2,0.1,0.3,0.1,6.22
613,Vitor Leque Atletico GO,20, Forward,,0(8),102,-,-,2.8,86.4,-,-,-,6.22
614,William Internacional,27, AM(LR),FW,3(4),304,-,0.4,8.4,86.4,0.1,0.1,-,6.22
615,Michael Flamengo,25, AM(LR),,4(16),495,1,0.5,9.0,80.4,0.5,0.2,-,6.22
616,Dani Bolt Fluminense,22, Defender,,0(1),1,-,-,5.0,100.0,-,-,-,6.22
617,Elton Bahia,31, DMC,,1(4),142,-,0.4,13.8,92.8,-,0.6,-,6.22
618,Moacir Atletico GO,35, Defender,,1(3),115,-,0.3,7.8,67.7,-,0.3,-,6.22
619,Zeca Goias,24, Forward,,0(3),68,-,0.7,6.0,66.7,-,-,-,6.22
620,Ramón Martínez Coritiba,25, DMC,,2(7),208,-,-,13.6,81.1,-,0.8,-,6.22
621,Reinaldo Athletico Paranaense,20, Forward,,4(7),404,-,0.3,9.0,74.7,0.3,0.5,-,6.22
622,Gustavo Blanco Goias,27, M(C),,2(2),160,-,0.8,17.8,87.3,-,0.5,-,6.21
623,Caio Vinícius Fluminense,22, Defender,,0(2),24,-,-,7.5,86.7,-,-,-,6.21
624,Sebastián Salazar Goias,26, Midfielder,,0(1),52,-,-,4.0,75.0,-,-,-,6.21
625,César Flamengo,29, GK,,3(2),301,-,-,17.4,85.1,-,2.6,-,6.21
626,Saldanha Bahia,22, Forward,,0(17),395,-,0.2,4.5,70.1,-,0.1,-,6.21
627,Patrick Coritiba,30, D(R),,4,318,-,0.5,38.3,83.0,0.5,2.3,-,6.21
628,André Fluminense,20, DMC,,2(8),275,-,0.2,19.5,92.8,-,0.6,-,6.2
629,Miguel Fluminense,18, Midfielder,,0(4),45,-,1,6.8,81.5,0.5,0.3,-,6.2
630,Sávio Atletico MG,17, Forward,,2(6),160,-,0.1,7.1,70.2,0.4,0.4,-,6.2
631,Fernando Pacheco Fluminense,22, Forward,,5(10),450,-,0.1,7.5,75.9,0.2,0.1,-,6.2
632,Bruninho Sport Recife,21, Midfielder,,1(15),345,-,0.3,9.9,85.5,0.3,0.3,-,6.2
633,Marcos Leonardo Santos FC,18, FW,,7(11),569,-,-,5.2,81.7,-,-,-,6.2
634,Márcio Araújo Sport Recife,37, M(C),,4(6),436,-,0.1,21.4,87.4,-,0.4,-,6.2
635,Diego Tardelli Atletico MG,36, AM(CLR),FW,1(2),97,-,0.7,7.3,90.9,0.3,-,-,6.2
636,Osman Coritiba,29, AM(LR),,4(4),287,-,0.4,12.9,78.6,0.3,0.5,-,6.2
637,Nathan Fogaça Coritiba,22, Forward,,2(10),346,-,0.3,6.7,77.5,0.2,0.1,-,6.2
638,Morato Red Bull Bragantino,29, AM(L),,7(11),762,-,0.5,16.4,76.3,0.4,0.5,-,6.19
639,Pedro Acacio Palmeiras,19, Midfielder,,0(3),36,-,-,6.0,83.3,-,1,-,6.19
640,Mikael Sport Recife,22, FW,,1(13),294,-,0.1,4.1,72.4,-,0.2,-,6.19
641,Vinícius Vasco da Gama,20, AM(R),,9(9),759,-,0.3,11.3,79.3,0.1,0.1,-,6.18
642,Guilherme Azevedo Gremio,20, Forward,,0(9),106,-,0.2,4.8,90.7,0.1,0.1,-,6.18
643,Weverton Red Bull Bragantino,22, D(R),,3(7),326,-,0.2,18.1,80.1,0.3,0.3,-,6.18
644,Robinho Red Bull Bragantino,23, Midfielder,,0(5),84,1,0.2,4.6,82.6,-,-,-,6.18
645,Jádson Bahia,28, M(CR),,2(3),178,-,1,18.8,88.3,-,1.4,-,6.18
646,João Paulo Fortaleza,31, AM(CL),FW,3(7),303,-,0.9,14.4,81.3,0.2,0.6,0.1,6.18
647,Bissoli Athletico Paranaense,23, FW,,6(9),541,1,0.3,7.1,71.7,0.1,0.1,-,6.18
648,Leandro Fernández Internacional,30, AM(LR),FW,5(6),273,1,0.5,5.2,70.2,0.5,0.4,-,6.17
649,Chico Goias,34, D(CL),DMC,3,199,-,-,27.0,87.7,-,3,-,6.16
650,Carlos Rentería Botafogo RJ,26, M(C),,6(4),498,-,0.1,15.5,83.9,-,0.4,-,6.16
651,Hernane Brocador Sport Recife,35, FW,,8(15),714,-,0.2,6.6,73.0,-,0.1,-,6.16
652,Lucas Lourenço Santos FC,20, Midfielder,,1(16),348,-,0.3,8.9,80.9,0.1,0.4,-,6.16
653,Derick Santos FC,19, Defender,,0(1),1,-,-,3.0,100.0,-,-,-,6.16
654,Indio Goias,20, Forward,,3(9),389,-,0.3,11.1,85.0,0.1,0.2,-,6.16
655,Vinicius Mingotti Athletico Paranaense,21, Forward,,4(2),294,-,-,8.8,75.5,-,-,-,6.16
656,Federico Barrandeguy Botafogo RJ,25, Defender,,4(10),547,-,0.4,19.1,81.6,0.2,1.2,-,6.15
657,Bruno Leite Athletico Paranaense,21, Midfielder,,0(3),40,-,0.3,7.3,95.5,-,0.3,-,6.15
658,Pablo Thomaz Coritiba,22, Forward,,2(11),282,-,0.3,3.8,65.3,-,0.1,-,6.15
659,Bérgson Ceara,30, AM(R),FW,0(5),54,-,0.2,3.4,82.4,-,0.2,-,6.15
660,Vidal Goias,25, Defender,,0(1),4,-,1,8.0,62.5,-,-,-,6.15
661,Fernando Uribe Santos FC,33, FW,,0(1),24,-,-,5.0,80.0,-,-,-,6.15
662,Kevin Quevedo Goias,24, Forward,,0(1),31,-,-,6.0,100.0,-,-,-,6.15
663,Philip Sport Recife,30, Forward,,0(1),18,-,1,7.0,71.4,1,-,-,6.15
664,Antonio Galeano Sao Paulo,21, Forward,,0(5),45,-,-,3.4,82.4,-,0.2,-,6.15
665,Fernando Santos FC,22, Midfielder,,2,92,-,0.5,21.5,81.4,1,1.5,-,6.15
666,Gustavinho Goias,21, Defender,,0(2),26,-,-,5.0,70.0,0.5,-,-,6.15
667,Caio Lopes Vasco da Gama,21, Midfielder,,2(3),156,-,0.6,19.2,90.6,-,0.6,-,6.14
668,Helerson Botafogo RJ,24, Defender,,1,90,-,-,49.0,83.7,-,2,-,6.14
669,Lucas Santos Vasco da Gama,22, Midfielder,,0(4),48,-,0.3,5.5,68.2,-,0.3,-,6.14
670,Jan Carlos Hurtado Red Bull Bragantino,21, FW,,2(21),378,-,0.1,3.0,73.9,-,-,-,6.14
671,Kelvin Botafogo RJ,28, AM(LR),,3(2),241,-,-,15.4,79.2,-,0.2,-,6.14
672,Tailson Santos FC,22, AM(R),,2(11),395,-,0.2,7.5,69.4,0.1,0.8,-,6.13
673,Mariano Vázquez Fortaleza,28, Midfielder,,3(16),360,-,0.1,5.5,79.8,-,0.4,-,6.13
674,Lucas Venuto Sport Recife,26, AM(R),,2(6),285,-,0.4,13.0,78.8,0.4,-,-,6.13
675,Maílton Atletico MG,23, D(R),,1(4),102,-,0.2,6.8,67.6,0.4,0.2,-,6.13
676,Ramires Bahia,21, M(CR),,3,178,-,0.3,19.3,77.6,0.3,-,-,6.13
677,Wellissol Coritiba,23, Forward,,0(4),67,-,0.3,4.5,77.8,0.3,0.3,-,6.13
678,Franco Fragapane Fortaleza,28, AM(CLR),,0(9),116,-,0.2,7.6,80.9,-,0.1,-,6.12
679,Lucho González Athletico Paranaense,40, M(C),,4(8),343,-,0.2,10.8,71.3,-,-,0.1,6.12
680,Derley Fortaleza,35, M(C),,3(9),183,-,-,9.1,92.7,-,0.3,-,6.12
681,Jaime Alvarado Athletico Paranaense,22, Midfielder,,3(11),377,-,0.1,15.9,87.8,-,1,-,6.12
682,Matheus Frizzo Atletico GO,23, Midfielder,,0(4),80,-,-,14.3,91.2,-,1.5,-,6.12
683,Nascimento Fluminense,22, Midfielder,,0(1),7,-,-,11.0,63.6,-,-,-,6.12
684,Romildo Botafogo RJ,21, Midfielder,,1,60,-,-,23.0,95.7,-,-,-,6.12
685,Tiago Orobó Fortaleza,28, Midfielder,,0(5),43,-,0.2,4.8,62.5,-,-,-,6.12
686,Barreto Red Bull Bragantino,25, DMC,,1(3),107,-,0.3,15.0,81.7,-,0.5,-,6.12
687,Chrigor Red Bull Bragantino,21, Forward,,1(4),163,-,-,5.8,69.0,-,-,-,6.11
688,Thiago Neves Gremio,36, AM(CR),FW,1(4),132,-,0.6,14.8,86.5,0.4,0.4,-,6.11
689,Wisney Fluminense,22, Defender,,0(2),9,-,-,5.5,90.9,-,0.5,-,6.11
690,Fabrício Santos Gremio,21, Forward,,0(2),15,-,-,-,-,-,-,-,6.1
691,Joao Rojas Sao Paulo,32, AM(LR),,0(1),14,-,-,6,66.7,1,-,-,6.1
692,Frazan Fluminense,25, D(C),,0(1),19,-,-,2,50,-,-,-,6.1
693,Gustavo Sport Recife,19, AM(CLR),,0(4),41,-,-,4,75,-,-,-,6.1
694,Wesley da Silva Atletico MG,21, Midfielder,,0(2),17,-,-,2,100,-,-,-,6.1
695,Alan Ceara,22, Defender,,0(1),7,-,-,1,-,-,-,-,6.09
696,Dylan Borrero Atletico MG,19, Midfielder,,1(5),136,-,-,14.2,77.6,0.2,1.3,-,6.09
697,Mauro Boselli Corinthians,36, FW,,1(7),195,-,0.3,4.8,71.1,0.1,0.1,-,6.09
698,Uillian Correia Red Bull Bragantino,32, DMC,,2(5),215,-,0.3,17.9,93.6,-,1,-,6.08
699,Marcinho Botafogo RJ,25, D(R),M(R),3(1),295,1,0.3,31.3,71.2,1.3,4,-,6.08
700,Éderson Fortaleza,32, FW,,1(7),104,-,0.3,5.4,83.7,-,0.4,-,6.08
701,Renyer Santos FC,18, Midfielder,,0(1),31,-,1,2.0,50.0,-,-,-,6.08
702,Wesley Pionteck Souza Red Bull Bragantino,25, Midfielder,,0(1),33,-,-,12.0,75.0,-,1,-,6.08
703,Willian Farias Sport Recife,32, DMC,,4,347,-,0.5,44.8,87.2,-,3,-,6.08
704,Sandrinho Goias,20, Forward,,0(3),42,-,0.3,5.0,80.0,-,0.3,-,6.08
705,Pedro Marinho Goias,21, Midfielder,,0(4),115,-,0.3,3.8,66.7,0.3,-,-,6.08
706,Anderson Ceará Santos FC,22, Midfielder,,0(1),23,-,-,15.0,73.3,1,1,-,6.07
707,Júnior Brandão Atletico GO,25, FW,,0(11),157,-,0.2,2.5,67.9,-,-,-,6.06
708,Santiago Tréllez Sao Paulo,31, AM(R),FW,0(8),56,-,0.1,1.4,63.6,-,-,-,6.06
709,Daniel Silva Goias,21, Midfielder,,0(1),11,-,-,2.0,100.0,-,1,-,6.06
710,Maxwell Sport Recife,22, Forward,,0(4),41,-,-,2.8,90.9,-,-,-,6.06
711,Ruy Coritiba,32, AM(CLR),,2(1),133,-,0.3,20.7,77.4,0.3,2,-,6.06
712,Tiago Reis Vasco da Gama,22, Forward,,0(8),123,-,0.1,2.8,72.7,0.1,0.1,-,6.06
713,Gabriel Rodrigues Goias,21, Defender,,1(4),177,-,0.2,12.6,85.7,0.2,-,-,6.05
714,Gabriel Silva Palmeiras,19, Forward,,3(10),369,-,0.1,3.6,78.7,0.1,0.1,-,6.05
715,Thiago Lopes Coritiba,25, AM(C),,0(2),73,-,0.5,16.0,84.4,0.5,1,-,6.05
716,César Haydar Red Bull Bragantino,20, Defender,,0(1),1,-,-,2.0,100.0,-,1,-,6.05
717,Rildo Gremio,21, Midfielder,,0(2),19,-,-,5.0,100.0,-,-,-,6.05
718,João Igor Sport Recife,25, Midfielder,,0(3),39,-,-,2.0,83.3,-,-,-,6.04
719,Biel Coritiba,19, Midfielder,,1,70,-,-,26.0,80.8,-,1,-,6.04
720,Marcelinho Palmeiras,18, Forward,,1(1),65,-,-,4,75,-,-,-,6.04
721,Guilherme Parede Vasco da Gama,26, AM(LR),,1(10),225,-,0.2,6.2,70.6,-,0.3,-,6.04
722,Thonny Anderson Red Bull Bragantino,23, AM(C),FW,1(7),157,-,0.1,8.4,68.7,-,0.3,-,6.02
723,Wanderley Coritiba,33, Forward,,0(1),17,-,-,2,100,-,-,-,6.02
724,Walter Athletico Paranaense,32, FW,,1(16),252,-,0.1,5.2,77.3,-,0.4,-,6.01
725,Marcos Serrato Sport Recife,27, Midfielder,,0(2),28,-,-,5.5,81.8,-,0.5,-,6.01
726,Christian Fluminense,22, Midfielder,,0(1),1,-,-,1,100,-,-,-,6.0
727,Gustavo Henrique Atletico MG,22, Defender,,0(1),1,-,-,2,50,-,-,-,6.0
728,Henry Vaca Atletico GO,23, Forward,,0(1),1,-,-,1,100,-,1,-,6.0
729,Lucas Perri Sao Paulo,23, Goalkeeper,,1,1,-,-,-,-,-,-,-,6.0
730,Marcelo Oliveira Gremio,34, D(CL),DMC,0(1),1,-,-,-,-,-,-,-,6.0
731,Pablo Fortaleza,24, Midfielder,,0(1),1,-,-,-,-,-,-,-,6.0
732,Pedrão Sport Recife,21, Defender,,0(1),1,-,-,-,-,-,-,-,6.0
733,Cristiano Coritiba,20, Midfielder,,0(2),37,-,-,3,66.7,-,-,-,6.0
734,Rodrigo Muniz Flamengo,20, FW,,0(4),23,-,-,1,100,-,-,-,5.99
735,Lucas Mazetti Internacional,20, Defender,,0(1),12,-,-,7,57.1,-,1,-,5.98
736,Bruno Silva Atletico MG,21, AM(LR),,0(2),41,-,0.5,1,100,0.5,-,-,5.98
737,Luiz Felipe Bahia,21, Midfielder,,0(1),11,-,-,2,50,-,-,-,5.97
738,Thalles Goias,23, AM(C),,1,46,-,-,7,71.4,-,-,-,5.97
739,Edson Carius Fortaleza,33, Forward,,1,61,-,1,9,88.9,-,-,-,5.96
740,Marcelo Ryan Bahia,19, Forward,,0(1),5,-,-,3.0,66.7,-,-,-,5.96
741,Fabrício Palmeiras,20, Forward,,0(3),105,-,-,3.7,45.5,-,-,-,5.94
742,Wendel Botafogo RJ,19, Midfielder,,0(1),14,-,-,12.0,100.0,-,1,-,5.94
743,Rithely Atletico GO,30, DMC,,0(3),17,-,-,5.3,87.5,-,0.3,-,5.93
744,Marthã Ceara,24, Midfielder,,1(2),50,-,-,7.7,82.6,-,0.3,-,5.93
745,Lucas Campos Botafogo RJ,24, Midfielder,,1(1),49,-,-,4.0,87.5,-,-,-,5.92
746,Lázaro Flamengo,19, Forward,,0(2),22,-,-,6.5,84.6,-,-,-,5.9
747,Gabriel Batista Flamengo,23, GK,,3,270,-,-,25.0,82.7,-,2.3,-,5.87
748,Janderson Corinthians,22, AM(LR),,0(1),26,-,-,3.0,100.0,-,-,-,5.86
749,Mauricio Kozlinski Atletico GO,30, GK,,2,180,-,-,28.0,58.9,-,4.5,-,5.83
750,Yuri Oliveira Flamengo,20, Midfielder,,0(1),9,-,-,4.0,100.0,-,-,-,5.82
751,Renê Júnior Coritiba,32, DMC,,1(2),108,-,0.3,13.0,82.1,0.3,1.7,-,5.79
752,Ronaldo Silva Sport Recife,30, Forward,,0(3),61,-,-,5.3,81.3,-,-,-,5.75
753,Angelo Coritiba,20, Defender,,1(1),79,-,-,14.5,79.3,-,0.5,-,5.72
