,name,age,position1,position2,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
448,Yassin Ayoub Feyenoord,27, M(C),,0(3),46,0.3,-,0.7,-,-,0.3,-,-,6.07
449,Elton Kabangu Willem II,23, Forward,,0(4),38,0.3,-,-,-,0.3,-,-,-,6.07
450,Mitchell van Rooijen FC Utrecht,22, Midfielder,,1,66,2,-,2,-,-,-,-,-,6.07
451,Rico Strieder FC Utrecht,29, DMC,,2(3),162,0.6,0.4,1.4,-,0.2,1.2,-,-,6.06
452,James McGarry Willem II,23, Defender,,0(1),6,1,-,-,-,-,-,-,-,6.06
453,Freddy Quispel FC Emmen,21, Forward,,0(3),28,0.3,0.3,-,-,-,1,-,-,6.05
454,Tristan Dekker VVV-Venlo,23, D(R),,0(4),56,-,0.8,-,-,-,0.3,-,-,6.04
455,Adnan Ugur Fortuna Sittard,20, M(C),,4(2),295,0.8,0.3,0.2,0.2,-,0.8,-,-,6.04
456,Adrián Szoke Heracles,23, FW,,1(9),170,0.3,-,0.6,-,0.1,0.1,-,-,6.03
457,Mark Duffy ADO Den Haag,36, AM(CLR),,2(3),177,0.6,-,0.4,-,0.4,1.2,-,-,6.03
458,Thomas Buitink Vitesse,21, FW,,2(15),395,0.2,0.1,0.6,-,0.1,0.5,0.1,-,6.03
459,Rein Smit SC Heerenveen,20, Forward,,0(1),11,-,-,-,-,-,-,-,-,6.02
460,Nikolai Baden Frederiksen Fortuna Sittard,21, AM(R),,1(1),48,1,-,0.5,-,-,1,-,-,6.02
461,Wouter Marinus FC Emmen,26, AM(C),,0(3),33,0.3,-,0.7,-,0.7,0.3,-,-,6.01
462,Mick van Buren ADO Den Haag,29, FW,,1(3),92,-,-,0.5,-,0.3,-,-,-,6.01
463,Stanley Elbers PEC Zwolle,29, AM(LR),,1(1),69,-,0.5,0.5,-,-,-,0.5,-,6.01
464,Daishawn Redan FC Groningen,20, FW,,4(1),332,-,-,0.6,-,-,-,-,-,6.01
465,Hilary Gong Vitesse,23, Forward,,0(1),24,-,1,-,-,-,-,-,-,6.0
466,Zakaria Aboukhlal PSV Eindhoven,21, AM(R),,0(1),1,-,-,-,-,-,-,-,-,6.0
467,Zakaria Aboukhlal AZ Alkmaar,21, AM(R),,0(12),191,0.3,0.1,0.4,-,0.2,0.3,-,-,6.0
468,Abdallah Aberkane Sparta Rotterdam,21, Defender,,0(1),3,-,-,1,-,-,-,-,-,5.99
469,Jarno Westerman PEC Zwolle,19, Forward,,1(3),91,-,-,0.3,-,-,0.3,-,-,5.99
470,Sven van Beek Feyenoord,27, D(C),,0(1),1,-,-,-,-,-,-,-,-,5.99
471,Tomás Suslov FC Groningen,19, AM(CR),,0(1),3,-,-,-,-,-,-,-,-,5.97
472,Sontje Hansen Ajax,19, Forward,,0(1),11,-,-,1,-,-,-,-,-,5.96
473,Karim Coulibaly Willem II,28, AM(L),,0(1),9,-,-,1,-,-,-,-,-,5.94
474,Richard van der Venne RKC Waalwijk,29, AM(C),,7,536,1.1,0.6,1.4,-,0.6,2.6,0.3,-,5.93
475,Steffen Schäfer VVV-Venlo,27, D(CL),,8(1),678,0.9,1.6,0.2,0.6,3.7,0.7,0.6,-,5.92
476,Justin Ogenia Willem II,22, Defender,,0(1),18,-,1,1,-,-,-,-,-,5.91
477,Lamine Sané FC Utrecht,34, D(C),M(C),0(1),1,-,-,-,-,-,-,-,-,5.9
478,Dehninio Muringen ADO Den Haag,22, Defender,,1,55,2,-,2,-,-,-,-,-,5.86
479,Dylan Vente Feyenoord,22, FW,,1,64,-,-,-,-,-,-,-,-,5.81
480,Dylan Seys RKC Waalwijk,25, AM(R),,0(3),60,-,-,1.3,-,-,-,-,-,5.75
481,Henrico Drost RKC Waalwijk,34, D(C),,3,226,0.7,2,1,1,2,-,0.7,-,5.71
482,Clint Leemans PEC Zwolle,26, M(CR),,0(1),59,-,-,-,-,2,2,-,1,5.63
483,Tommy St. Jago FC Utrecht,21, D(C),,0(1),4,-,-,1,-,-,-,-,-,5.61
